id	GSM3374350_response	GSM3374352_response	GSM3374356_response	GSM3374362_response	GSM3374366_response	GSM3374368_response	GSM3374369_response	GSM3374370_response	GSM3374386_response	GSM3374396_response	GSM3374401_response	GSM3374412_response	GSM3374413_response	GSM3374414_response	GSM3374415_response	GSM3374353_non	GSM3374354_non	GSM3374355_non	GSM3374357_non	GSM3374358_non	GSM3374359_non	GSM3374360_non	GSM3374361_non	GSM3374363_non	GSM3374364_non	GSM3374365_non	GSM3374367_non	GSM3374371_non	GSM3374372_non	GSM3374373_non	GSM3374374_non	GSM3374375_non	GSM3374376_non	GSM3374377_non	GSM3374378_non	GSM3374379_non	GSM3374380_non	GSM3374381_non	GSM3374382_non	GSM3374384_non	GSM3374387_non	GSM3374388_non	GSM3374392_non	GSM3374394_non	GSM3374398_non	GSM3374400_non	GSM3374402_non	GSM3374403_non	GSM3374404_non	GSM3374405_non	GSM3374406_non	GSM3374407_non	GSM3374408_non	GSM3374409_non	GSM3374410_non	GSM3374411_non
Epithelialcells_ELOVL7	576.408234464182	598.31551499949	548.57058534997	312.306143189416	328.96777996357	497.554826123926	457.394597829224	559.445238133542	236.81304999739	577.241330932246	467.693317908625	545.154368268927	498.24358663129	400.245892675903	530.208589730715	507.995662850134	330.037119605205	559.466817089267	269.822121598792	288.873945940811	341.084206790866	516.868774284447	233.400270815885	327.595842182197	308.281894021676	249.821658483876	389.737258728795	308.97065452904	334.536708344026	340.935657628465	588.93782786091	318.722730747884	519.310051707455	278.420385806374	255.796103964413	277.499352865554	406.198759200715	518.24071206582	533.727807829824	369.512056187572	484.92682014356	295.65388804131	501.579075291666	478.146878043061	237.134554891031	219.76965079499	445.525034284413	437.187773165734	530.357138893116	324.376991414032	513.649923516282	376.341052450119	344.454875727573	523.809640446276	277.326286249407	561.645286735004
Epithelialcells_S100A16	2325.14499206032	2113.609080996	2177.35636178656	2136.783864245	1936.28657691785	2028.42212581139	2242.63196168143	2260.40286677944	2061.81848927388	1983.63662788567	2184.68841012303	2183.75209826971	2015.47441716432	2160.65015056555	2102.59888392024	2096.2319437035	2272.3844334674	2282.28473482492	1954.05748201586	2093.08102658838	2334.76751057497	1789.88655893992	1854.30476580197	1912.7772714314	1975.93935006134	2215.65588493002	1662.40598651387	1694.84598091002	1765.85758093812	1950.52444598604	1964.34735953809	2205.84699701724	1793.60254399692	1944.18808272248	2290.3421984437	2247.91608495058	1941.570700187	1860.97559965739	2256.86983074963	2287.26969007562	1796.6180504303	1878.34302535944	1871.01097702297	2219.12265619499	1862.79093560682	1963.06354811207	2001.1913656736	2167.32098442097	1618.73582650371	2018.79960729673	1745.35049854618	1786.7356418248	2301.93855272511	1659.69366394024	1737.515339534	1954.635330525
Epithelialcells_EPB41L5	139.138904471148	124.905855181334	152.665317984323	129.419385524391	122.109902950107	123.972394378854	122.858965581254	140.156656004419	123.982325585708	131.006897364263	137.612175263299	122.356454575627	116.476831744146	158.193253985104	143.519439381421	123.398678166801	151.019304241218	122.559585858561	113.749063938463	121.693070835438	126.715907515682	158.053807226628	115.08328630123	122.674663623355	157.630003632485	125.152263231782	161.69612180825	131.14634412274	149.403364437991	153.762817378047	152.616005208815	156.466295386756	140.795973800828	170.116666335331	150.635060318673	157.121658191226	135.213972619134	151.952765043699	143.523741606511	180.430526866815	176.203722674836	123.588150456308	165.914790650089	119.532763133182	130.583093770121	181.655872450654	142.130196163594	146.579672995547	148.085937640098	122.308299984935	121.391603929979	151.029235448073	121.039027777734	165.987417298685	163.910022494517	124.622598553044
Epithelialcells_PDZD8	335.153954421338	345.805224633484	335.009683140683	372.952552117641	351.6144040725	372.903697780983	407.940952360987	389.237826348815	359.389105724484	409.600655877296	436.629081400099	421.00566901576	421.686103028642	314.947409029682	424.799352532339	391.425377176751	350.923552861113	434.569115408918	339.536946914475	321.455190488846	346.324389069711	386.915917579213	326.320295172765	353.228997153433	373.532108449443	344.858102564375	418.493782650897	441.306525633878	441.050216840147	453.041940468027	464.385192007672	409.485541910351	347.218637279852	442.029349103416	388.594217130014	450.854389640091	450.21078042129	455.558100219814	452.877663012196	360.069539737366	451.039831090625	348.68382221462	442.024699411325	412.540116152389	438.180535612234	435.148671740719	406.866799821342	411.467645112576	466.978917351873	345.250236530066	468.737459799089	410.300385505896	375.012518108823	401.153510205751	408.835200571128	434.520261072259
Epithelialcells_PARD6B	129.32716832982	120.52586972858	156.93610046683	123.149020776633	129.744525617317	195.009635485852	155.118524300119	179.71069820488	128.038217525049	143.111577850787	180.116794180421	133.715772745762	138.703900359171	210.772836140736	165.16384471299	140.561403276504	123.449345628666	147.555192934342	160.687380902482	145.090368984704	137.988903118313	203.269776844733	127.892403813302	123.703917294568	219.440520056875	135.904823089898	220.800991456151	172.563848334155	208.79404500682	237.880817564443	227.922835968936	206.243870432536	236.580605447716	204.386367515203	199.708663438574	201.58729024593	174.949669514629	203.671370274345	253.086996249661	208.775091686333	251.890804040645	231.564865702571	213.237660090374	153.491150881756	212.580433710709	230.879781405465	223.746697010461	219.173618037788	134.026196282542	143.092624530301	129.398707769716	196.277367134764	129.593140696671	146.897966554677	199.398239901794	137.587309688701
Epithelialcells_SLC19A3	45.9942980609481	18.9856455837432	43.2149129977327	26.4334210126297	27.2758409933688	27.9098657342942	20.2450202265874	22.5790958724932	19.4724707196911	26.8104831279215	26.3098862932418	26.9413027374561	28.7937209185311	42.7371925882446	51.018088978807	35.5572708403022	19.2497313830107	27.3122345549795	24.9132202510149	22.2039028095978	24.3614557572127	32.1923014319517	44.6053769123321	44.7974201726911	25.7709717369386	28.1994042765374	54.7045847928318	42.8376850491667	55.8348077954087	55.0494598595982	24.2702417578598	27.8742259148704	45.1071283393902	26.2053671491324	43.5658655213493	38.1936342387824	48.028312633352	44.7361965218668	44.2283147970404	24.3074145059265	41.0261265390465	25.8812351236653	24.9422988038339	45.7047595187049	27.0025263882805	45.0707347777795	44.1920465713011	47.5839035465184	44.1047800776525	43.676128908076	51.9261337438539	43.9674886782697	25.7514956459148	26.3971527868904	43.5463894303254	45.6691196992811
Epithelialcells_CELSR3	104.516134087381	93.5413290752552	122.919399149201	174.504781959101	88.2638876726187	109.86145271166	116.110672904343	166.762007365748	89.027440876112	89.0740741967202	96.7592975379915	90.9030256593222	95.4661977248518	192.97790243541	156.898519394304	119.542826598381	141.741800561057	99.948297426059	154.387522940475	109.728635201348	104.743135289134	173.738898306827	167.356860603832	87.4774370030693	196.49458920778	160.420755733324	121.588193019337	188.501146288807	180.594257872293	159.034628139797	162.144359489865	101.406402737313	167.489678114144	124.645224741203	109.133781963264	180.813055615472	125.380949418242	99.27029399182	110.774768197301	188.877872504952	204.330525001688	97.0169015434908	162.371360691618	91.5994941521147	157.576522828543	133.398340841717	181.180223358124	168.402993599785	146.809191152066	152.883923963172	95.2556985606878	135.716901981003	116.876556556617	177.171052000864	183.083636667788	102.79253033084
Myeloids_CLEC12A	323.184294524537	314.899240317439	202.255447195289	305.900810118463	323.005855787356	339.853920524539	323.470269231422	191.384289485263	440.185274127235	322.102291604615	202.341990417515	322.519183140438	322.806778945925	198.105419957218	199.283745712704	197.449614266123	323.259775399125	321.880039988326	321.481669259821	321.589186738538	197.6187473103	190.384402466959	191.334949700279	206.335867185118	334.816135138028	187.456099770249	186.661996436675	181.000374288325	193.19527890595	187.218418197016	196.629755454828	210.719450035839	331.236303015256	189.927673617295	199.708984597248	324.609420427386	327.192789763466	197.201855774477	192.82134039466	198.569833401284	211.787500424458	311.562432266813	188.058258645569	327.242426247653	205.103230372319	196.581233429683	196.6887509084	189.998804487301	211.287729514763	209.91569930789	327.155883025427	314.682679421777	333.7512274172	196.979604158188	334.669338632656	204.604692556857
Myeloids_WARS	11666.5885724335	10871.0126714772	11694.51931106	16356.189278706	10832.9288671941	13955.6989125321	8054.13967909231	8813.00968287543	5601.98536973408	9386.24092913191	5432.7997042384	9430.27825650905	6204.16898088448	14765.4617387662	5187.52636070816	10963.5862587193	15285.2860111971	10880.5871381839	4346.38325147396	10641.711937122	5926.11990056207	5698.23976696463	10388.0493340818	9790.35320784969	9701.28858100087	11022.8530920257	4915.22461665316	6660.31908717644	4615.16129981296	4644.21429216133	10990.2329452322	4213.91504699632	4026.94571852771	6784.06135001051	7107.20897630595	5668.56608091848	11494.9983858648	4600.01502432818	6708.93442151703	7929.07574383521	5855.64797277424	4442.84650954924	6084.9487071295	3752.72914802459	10484.3037313123	6050.51389726383	13489.807929956	12402.9099942684	5162.4335221455	5004.28924350198	6046.86490284635	4600.17696478419	6948.06557243256	6177.52229437163	11446.3830515242	6094.5231738362
Myeloids_CKAP4	13177.2350498395	12251.3275647961	13194.5288296353	12090.3145519927	11179.6313885367	10085.5347570382	11905.756101887	11001.608474726	11184.4921387735	10758.3195734859	11542.0756271858	12064.5726724039	12705.8608547484	7667.3741898767	11647.0860182723	12009.0454501372	11341.5606885914	12880.3798415149	11174.9877601891	12043.9394648098	10725.0406376037	11360.8682352071	9256.81395864023	9728.07090661134	7940.82008728953	11427.6495887705	11404.1966067989	8587.48394335559	9734.92047175678	9048.14453048482	10379.9984915118	9128.95788239673	7803.74051153981	9233.3609766687	8686.35665468728	7914.69912690791	9893.7370422736	11898.9065367416	12550.834121642	13681.5553267394	10189.7075232717	12301.0597392617	9873.10383467957	10048.6959040249	10535.0252246181	8495.9383104957	8830.77284459578	7877.8602738946	8679.20821310348	8554.20500747342	9004.15213005889	10403.6700065443	10850.0438432337	7823.31237890831	8021.84300537459	9842.22062926224
Myeloids_LGALS1	31368.2976034904	28776.0451560828	29254.7096498452	29382.2973600726	31758.8823257496	27772.4039954801	31030.6590728266	22899.0555948119	29643.1281577076	28860.8698214366	28871.2172516499	30760.9744715532	30716.7420765949	27604.5533855033	25611.4961039334	25132.831610171	31159.5455760956	29804.79471131	22461.6833467668	28482.469696605	23175.1607939239	27117.7609256414	24839.2561506932	26161.5811653982	29880.770622444	23717.3752842159	25739.0838141608	25402.7133916794	26833.9873835796	23341.0322324919	24129.1904495683	24546.6159029993	27349.5888460006	23811.3575809716	28189.8294489111	27493.9908127203	31489.6536754241	29128.3257067986	29045.9269375912	28553.041027883	25726.8486461497	29748.1104385903	23850.7772668085	23607.8165408381	28266.79441264	27360.5888301277	26237.5570765323	25787.9396103558	22222.1421996632	29370.0621920615	22549.9047020862	25485.1121608868	30816.0498352625	24149.7168788526	29431.1531562676	28559.9175766695
Myeloids_EMP1	9201.80312573313	7987.31213726097	9460.02260808793	9887.39497107927	7675.9016053527	9359.56071759823	7466.1189568621	9888.27663451918	9515.38660171709	8892.14690213578	9261.9005559439	9533.91018377397	7570.45919753455	6062.85749131951	9002.67505002651	7420.78161786492	9600.12977747256	8841.34695930124	5385.15734168404	7785.81070688354	7185.0055054084	6286.86808029421	5951.87617756489	6648.45269554874	9659.0132206146	9309.71546748816	7766.7436083971	6326.05749100277	7180.14531496054	5837.08572351874	8624.83787062982	9232.56244471313	6699.25263838328	7695.38237076668	6737.30057112251	10252.6123765827	7116.82120373566	7863.0446957568	9470.89208317004	5566.07243362156	5757.35402753102	10044.8532751357	7039.66818096063	7267.12834433543	10055.9389595093	9781.61689626155	8930.19483487501	8479.76234404671	5659.0647476307	6809.78078627401	6276.2420337654	7341.01592002147	9373.03957871304	7069.0062921914	8024.41279985477	6431.94360687733
Myeloids_COL6A3	33841.9651636348	26837.7035541682	28038.5813598679	29442.0616929575	32749.8299894649	30119.9751347294	27068.5591793927	15161.7926642704	33051.0852051179	25219.2989852585	26192.4297643949	27618.3809537691	33199.5455302973	26894.7498068506	24064.5376053472	18850.2319096176	33046.7290768096	31322.7456028762	17018.4848265085	31956.3331985259	14658.7355981377	26222.4849832384	20750.4162506984	18430.0315035188	27992.6803923411	16585.5736993379	21170.8839641602	20931.6256844791	22901.1779026607	15878.523169637	19768.0078497215	18804.3309420908	30359.2334144105	16197.5496491481	20253.7122427072	29938.7657009487	21596.3392909325	17807.9299537998	30710.7087085559	14791.9297525229	28956.3572999718	33035.4344986383	25230.9836515463	17880.2097291424	17355.0485335406	19930.3585417282	26996.2794040501	25854.6569800647	14120.6787364444	29118.7079919785	17649.354103918	21522.3592583056	32480.8103343086	17706.4003566003	26543.3979837909	16655.0129516432
Myeloids_PRCP	1506.5956208442	1427.66861263748	1373.77711708219	94.9447185875808	1365.06766894743	920.834906116744	1279.00122491441	138.653020382907	1546.78880395419	798.412420717315	525.058390954374	870.85078950501	597.871046164757	209.277765446848	1335.80053825025	1344.87741122825	1301.25282488078	1140.15694376712	137.999243468457	913.905314385886	503.095153996984	738.91263945341	1	971.537065336792	356.164123948231	112.414996335235	985.183836364277	1	952.361297893361	180.232350952202	1	1	195.630994419363	123.412359971038	5.20663657732632	374.480847307679	715.021648990114	944.464830563675	638.012268413822	1	62.6995329098783	1362.49202205584	144.928835199315	487.575409684285	43.827332503158	559.894467332819	176.455226975932	195.339471816374	1132.07019486566	763.317324020055	914.559091300336	609.692018561694	1535.11521264823	1	888.321067252664	971.245542733803
Myeloids_PPP4R1	1469.25553410174	1353.91501356305	1490.25054914307	1325.00983415347	1174.2079494505	1397.7604675079	1222.31062096304	891.906776645445	1966.70785611636	1269.22062609973	884.684425758694	1314.23055698231	1325.40610533567	903.548103007706	1104.84236390195	1598.54867948693	1215.19445226175	1329.56615934191	971.202873869539	1478.60922278081	1007.1143982423	761.122811556534	793.302963845636	674.418906394921	830.058564236522	1261.12135253028	587.505503315141	1296.53472045953	628.492006126383	1025.80217851486	880.086700913409	738.307388018108	1087.26669511099	1130.9327603199	945.861553912095	792.150734144817	682.518179964365	1593.81684437766	1515.04933583305	1411.54875327043	887.56230558634	1759.74566599195	677.62934559391	1057.36960160486	1474.2647517217	711.087709963487	882.553087966375	1246.09546982044	894.20933942176	1011.84623335157	1416.76101037188	1378.85318028018	1513.09193784622	811.058021372538	853.141082469264	1297.79015609885
Myeloids_SH3BP5	2491.48347621886	3178.81620370977	2254.80351230044	2372.92175821447	3243.66513288011	3175.82915327443	2966.22966088302	2240.73383542109	3353.65797837257	3058.34840710665	2477.3681938361	3119.39986810656	3018.00809076357	3074.29942471013	2090.30219436846	3351.69654246514	3048.9180196537	3158.64890726189	1783.1282214503	3046.62828091639	1880.59810183424	2562.60349033853	1741.86908738198	3202.01131700133	2560.88977944588	2028.45548195654	2927.28944286275	1854.61859418072	2529.60996873296	1906.64199532183	2011.25655680387	2268.40497921484	2252.45396161135	1821.007370782	2160.33521538772	3217.99469779279	2453.35938636581	2896.19663986376	2922.30561173447	2052.47833334736	2121.39499736745	3307.42723406738	2212.11364526827	2313.50542261126	1866.7018903357	2032.92723390926	2817.15100229917	2838.82167940456	2256.01545967125	3060.69795779573	2812.14203453746	3061.90990516655	3204.12435593137	2116.41116623917	2369.93470777914	2658.55160376858
Myeloids_CTSL	6977.47804474382	6659.86386088055	6770.5776236014	6906.85447321635	6466.14164710109	6425.42686358035	6527.65820101046	6272.84421071811	7135.10583268431	6464.78483706634	6182.79930443671	6179.38118689107	6274.22806086718	4990.00595724244	5366.26739214721	6491.46281155517	6974.44054635865	6660.10164422395	4884.7149938684	5874.18318130043	5807.21502382352	6330.27833325556	5074.48602751732	5534.906224816	5301.415498988	5402.4627816025	5205.0829138476	4847.32766041659	5094.4436869905	5607.99487074164	6426.61091839596	5147.64879131015	6063.02227728006	5340.94622769314	5181.21265235809	6306.40807176604	6813.73476316781	5339.58941765839	6058.9738200728	5300.23144417239	5376.89134346609	7202.70376047062	5019.50124273197	5149.03264145922	4712.01819277438	6199.68144692528	6144.69666213993	5618.80526431918	4910.27096388352	5515.84254266584	4910.39323718649	4906.61554983296	6718.32244040904	5054.18576748311	4937.82685787211	4726.9378958619
Myeloids_ARL4C	966.28843577778	904.602785363398	887.360728539282	899.665667918131	909.184934311087	941.683297615755	913.054756181385	808.408036946334	927.865357123174	901.726235603755	815.048659570287	922.203290442528	893.025553532006	807.272311187528	930.664741920844	923.025231272674	981.74710706989	876.795523631267	796.565644952596	895.705258892816	805.910110660769	804.050446951577	806.333984670849	898.320346431168	875.023591244438	774.300366238505	808.078578339212	809.525090789452	929.43725385117	803.074796789642	792.721926373947	814.020922042866	813.198981212719	805.41865170642	917.08288756902	793.583182628023	788.124759027727	820.432944621361	916.276620417336	802.505903357084	789.316037201359	1014.57426341221	821.660432691036	832.678988385947	795.59847613359	866.137133301797	789.961502706687	802.503750682061	786.700949663008	883.039288413322	774.034979183514	820.420386964512	902.587491857831	798.124984023742	924.052968800095	798.846438356951
Myeloids_PCOLCE	5507.81057041686	4539.46765793913	4950.96118545271	5622.94505732013	5847.9537757025	5165.37172170783	5545.40058221482	3502.56961820281	5582.17329569363	4259.57750135985	4481.67285848342	5037.62208409973	5621.99211260648	5430.24641440247	3756.26567637315	5052.29619713202	5656.85654182569	5136.70163403306	3575.89665526201	5370.94687355877	3620.41797609986	4426.74983279232	5057.78872036069	5448.08580529866	5258.90419693547	3745.68706130327	3961.01794149975	5036.66072471781	5109.01154247145	3757.22703575507	4409.4960688107	4760.27098449326	5241.41298984441	3670.56613710805	5444.48844880561	5649.64758144135	4521.16456345468	3771.90114878736	4090.55182521411	3507.99765071312	3856.3065856884	6068.78774740244	4164.09340046095	3654.46747532308	3592.19747452997	3884.97667336317	3777.39367201603	3978.50914859081	3652.70072068677	4227.4155220722	4167.690756954	3828.61649412679	5918.79911234174	3700.70990784854	4784.87388860704	4149.85136605781
Myeloids_UPP1	808.403206879254	809.022128057986	814.903037907394	814.687700017637	821.079560547069	815.411155862038	814.260584114844	825.346491098238	812.506211007134	834.284690501854	818.93025129388	826.370333534437	830.228863861041	816.665874245307	824.054594308453	819.973494600962	811.522363484774	811.913813343715	823.212332126769	813.776805163	825.580687396151	813.278763007473	824.491902624045	832.327922956205	812.183675356559	819.99754535184	825.64247437124	830.825975241236	822.18707927064	829.07530059334	823.486342017763	824.008123672201	836.652618027633	824.263397535898	828.11463589989	816.139015025235	817.883317390689	831.395169624821	812.981013617568	833.077574180652	834.494716045099	816.933577535707	825.847213816522	829.161569803082	824.919018526838	818.777442605894	823.510081516675	826.897192754508	829.484765076389	825.429969206863	833.213575641816	822.363335953882	816.885519041409	830.204813110164	834.285912817654	832.418397779841
Myeloids_PLEK	2608.10906322655	2591.06538761275	2650.88892645736	2615.32790974679	2578.25546553002	2712.37168729204	2610.87062076966	1681.12387131531	3428.15041195822	2620.22808443952	1848.57057061691	1994.27629381698	2139.00054496534	3103.76578692739	2127.20138538807	2683.27964714853	2949.24770680865	1731.98563906874	2840.60335025375	2763.97334877001	1651.96117448854	2660.52632166823	1886.19966212221	2782.21762042074	2018.52442095917	2590.86181662816	1669.00485010234	1666.96726953943	2263.00440033561	1721.42210854402	1553.38713646048	2609.89012648196	2601.62055814921	1662.516345025	1629.70537427892	1666.99987741343	2568.80958740312	1549.9419857098	1711.78471333315	1625.24508215888	1744.17543402433	2971.51017839161	1651.75760350395	1639.15125240581	1607.42694821927	1656.53656540774	1769.08957366511	1846.55855804721	1611.27251218621	2671.08985219295	1671.76640764545	1676.22369662258	2875.89554443172	1670.78591335776	2708.19378678931	1648.28481224223
Myeloids_HMOX1	3994.71009692035	3897.22818497314	3897.97105007331	3704.11584935944	3817.26890102659	2810.47375737489	3952.36756328267	2967.88285994532	4550.5589353077	2630.42099204498	3680.83879287375	2544.60626215439	3666.9640541588	3684.16910731201	2644.63624573404	4002.75232259801	3827.14813071455	3938.40013642745	2488.43309389936	3814.03717433825	3749.99926413581	2767.05000757128	2625.84485913283	2923.37806102864	2660.29352741663	2783.33253082405	2868.55829454626	2657.14093535553	3075.39110729203	2502.75105142677	2619.53248686614	3676.65098083971	2786.7807955826	3794.30638632693	3684.39731411118	3013.58075705891	3895.81467330191	2931.81605815739	3657.67737080064	2639.70767540315	3810.5889095797	4126.12451991963	2542.17321669061	3708.95435182485	2656.91272855636	2722.74288538016	3019.3047392553	3228.66682250041	2496.0461777964	2869.97180621749	2649.39460208406	2681.6979730692	3789.17005177256	2653.5824141181	2676.85947060379	2790.01252227094
Myeloids_IGFBP6	2281.18066202743	2360.15476480538	2086.76212688039	1833.65011504574	2184.85141580022	2209.67586989374	2319.34079432867	1196.45580678915	2543.91421297601	2129.47293876703	1466.173424744	2061.65974451207	2328.71804836023	2219.63222036894	1124.56980816558	1681.55459054702	2182.09961077636	2264.51314061099	1182.01209703198	2309.71391641374	1285.45898944793	2284.34301297976	1475.17921339501	1377.08992447517	1607.84730148885	1333.49645442485	1265.08452329826	1712.0231747549	1625.76178245626	1277.9041822507	1600.04171400852	1422.25493961066	2084.76492214425	1574.67081057454	2157.39155451662	2131.92714201587	2087.7664002218	2219.52550180436	1777.02948370707	1375.09271973903	1650.48256240016	2277.77503985302	1447.7193521114	1378.09419781658	1259.08951654165	1500.00366748853	1644.47972633979	1619.04584595501	1187.80654742192	2175.84562714922	1419.80073636182	1351.98754210686	2260.07721502767	1509.85329939915	1715.73011948812	2480.08557819462
Myeloids_CYBB	2802.56687294834	3010.41356586027	2815.76736790382	2336.00695465955	2249.02517903206	2617.9502009276	1286.30805512962	740.328506838264	3446.78185561185	2332.4691571291	1062.7221993373	2330.0093503842	2418.83072383133	2262.38916069543	2198.89871352418	3156.17265938637	3386.75083045345	3080.25206034841	996.206615416298	1836.97982770128	1426.44215271126	1025.1397298708	1004.36480886158	2253.50587094909	764.001181211074	867.256567726213	2356.78187566877	998.367204586228	870.71598973906	723.466538857504	893.600906590073	921.863725151123	811.836452008344	821.013251753182	737.48083066176	778.434124886808	1116.00279614271	2558.0341816789	2580.00772474991	2394.36434513527	2741.22233052847	3410.53295709746	1226.39203588093	1484.93901895462	1000.82701133113	1087.18857803336	1248.36557895194	1085.75879682873	1524.65986445942	2447.64494194068	2417.4009426267	2327.84876121427	2330.99774976957	1733.73900609161	1922.07722648407	999.355603971598
Myeloids_COL7A1	2112.0628842197	1395.34218300525	1838.70351075426	1976.43878735103	2039.31254946374	1901.92943088169	1696.77637118559	1282.58152708895	2175.52768419784	1462.42660605802	1683.66892086493	1920.56923615855	2198.44052298492	2019.12453922929	1903.58779810906	1229.91095829033	2193.2799909487	1339.47263181277	1177.2416154556	2060.46380786853	1188.37218269336	1560.91303853895	1485.38177932621	1294.66015848945	2052.77930732424	1879.68871382063	1317.05697228579	1320.8328265359	1458.21594511795	1266.81645274648	1392.69726861652	1354.34317564185	1875.75676283524	1257.60690640848	1865.04922647956	1973.7938729623	1898.15357663158	1149.16932710789	1456.84412631079	1164.43999983179	1935.43977998764	2225.27737870494	1362.14883976092	1260.04196443938	1298.59210947484	1743.13390790119	1847.91305709226	1863.67813143473	1158.42542402832	1237.85787657478	1322.49119376327	1283.95262213378	2320.61863271989	1696.04762026311	1943.2454441067	1257.37855757036
Myeloids_FCER1G	4274.885036999	3991.27985959013	4274.39562667049	4043.70663644885	3843.14928105986	3788.61326223905	3916.27288244216	2613.56526873094	4357.43662469971	3665.59603148496	2746.96747654913	3653.02642773553	3658.22515220635	3663.70802974028	3051.83097343804	3959.211258658	4374.70516589791	4124.12041885161	2592.83892615794	3434.82326676799	2612.26998404373	2665.4237059759	2741.43414390308	3823.90918787171	3181.56579013721	3623.73299317396	2775.92630293547	2723.16592156761	2869.26608054268	2770.72757846465	2781.4091804694	3484.21170462251	2906.31441296817	2960.85043178898	3751.02803004381	2783.29718221408	3968.80648604547	2941.61033860083	2635.56541552633	3500.70970921182	3073.61405096768	3913.40348013593	2868.72918077293	2700.96244764165	3161.40778717797	3629.26632582001	3622.7333120367	3261.25262746651	2589.5405677385	3815.68350394315	3086.50763677458	3751.56492981356	4259.31564373544	2933.38465467227	2700.03383631589	3033.97403317128
Myeloids_ISG20	5386.37611835123	4959.81183142469	4688.8470189556	4192.25286201557	4660.18104048929	5484.70170191686	4391.9489725549	3684.97477014186	4968.79264810058	4664.70951223689	4962.68409481964	4040.83892500027	3486.41474412183	4197.03904229941	3711.04037706486	4864.64740485957	4939.47438525732	3984.00683108757	3987.47782447221	4574.72140724097	3498.46225722682	3630.90918944944	3435.66084131468	4339.2038509043	3284.50255130624	5348.55080275478	4170.94483484782	3696.01596658282	3388.55871539434	3408.90660649055	4410.8671116621	4615.59571600907	3398.13826205993	4686.24664741229	4454.0070052386	3416.74270220748	4911.72511057664	3124.38927899663	4384.11287683798	4848.27340067235	4235.74644850614	4360.16230306185	3549.53605254805	4106.05526754686	4473.66852757425	4461.62101446925	3689.50324188946	3478.80073489118	3567.67468937758	3640.38944566164	3384.95603271443	3713.64074860817	4297.53413725011	3363.99758055688	3599.51513689354	3605.78556299823
Myeloids_EML1	476.398686850346	406.996186401163	505.852772570594	299.576363346489	391.627456512297	416.170602158474	370.021756937395	82.3335821755188	624.874858958253	396.862823436436	141.862962460179	415.146060389819	403.029346613327	92.6137040956447	113.433515316984	345.691511128264	505.447252250377	606.14010279989	91.7671707383932	390.841568158734	78.736597760045	138.762549316723	45.6760723197334	203.656518453608	261.679052170714	18.7911932656507	166.984979065253	38.0530983314089	186.048948142067	95.6587818735798	62.255386934898	125.621293771576	90.7166987956429	70.0587532747519	137.738007548068	119.454770594686	71.2848793466136	348.692932188364	514.724560992919	167.240064380163	444.648117221913	614.421719484721	40.903066663102	114.219403670547	66.9224685820508	83.9021503921472	339.663439776649	373.066834715331	91.9757771796934	368.124751637394	369.383830021444	250.153137192485	542.223389705166	77.7108040513959	355.118856893147	361.310203233898
Myeloids_TFF1	33225.2779224354	33653.5036658791	32582.5702717801	22820.9146535012	18660.0937802553	32231.5024320628	33211.4301176565	36853.8065946171	39787.8819138246	31239.6775504625	33151.6667947172	35287.4815136759	32680.8510120477	19020.3669426424	24284.7616450497	21156.1816616011	13019.6755312706	33230.2749614366	18549.5511599729	36695.7061144633	14320.3615070932	17233.3315547651	21663.4740848702	35947.0951416727	19098.9751093618	38957.2992186471	25234.5317034293	16407.0491771334	19522.2038138043	32791.3936323301	29582.8124776533	32623.1283046479	11650.2360660524	18451.2704197053	18491.8284525731	18689.0647798323	24091.9462077605	19350.8770715857	35186.0566675588	39912.835770202	40558.3240743264	32820.364631907	33482.1769236605	17297.645145849	36115.1454111791	35794.773936945	21815.7952895979	23252.5378968751	14880.2408956182	32074.4333020481	19080.1302655817	19093.9780703606	34704.6043014293	12918.9284038232	13897.8462701991	18100.202579988
Myeloids_PDGFRL	619.97745561662	673.395050688979	597.308331502013	614.39830958175	668.142151726265	668.25282056139	650.604283030274	627.466807820165	810.384339464059	620.353422081651	436.089640746405	650.790260455072	641.283512026902	358.364267829166	361.987078760034	668.322266225623	649.794292149747	648.051916137271	595.617493810304	642.069296395287	362.766979376444	452.270939680822	356.470252723022	375.554173400896	456.331515429067	634.131638833591	396.845868764527	355.408058472609	331.30406102879	358.464195321158	381.509285900797	369.765980016318	402.852673204317	349.050793118207	340.260759708108	337.108483645465	474.225353510536	601.611115557298	646.184034974801	682.413178876866	409.207779956416	809.019040307218	403.225160214432	635.690004945382	402.439375846047	429.408684380536	395.287502652736	411.733439932699	407.339898793947	438.408121807366	417.723839974173	388.62267163931	641.696809385171	331.33076794551	381.133319435766	608.610116197173
